sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
"The router will be available in the first quarter of 2004 and will cost around $200, the company said.","Netgear prices the WGT634U Super Wireless Media Router, which will be available in the first quarter of 2004, at under $200.",3.0,1138,0.6000000000000001,0.6031676530838013,0.4855355602420418,0.42720292448761354,0.9894857406616211,0.6539598284476138,0.5912624749679669,0.9894857406616211,0.8069904229052126,0.4059626269968953,0.9828011989593506,0.6520050696799311,0.6183752296381343,0.9540553689002991,0.7124247303888397,0.43956986032956674,0.9694245457649231,0.6450618049736543,0.5293915045597812,glove-twitter-25
"On Monday, as first reported by CNET News.com, the RIAA withdrew a DMCA notice to Penn State University's astronomy and astrophysics department.","Last Thursday, the RIAA sent a stiff copyright warning to Penn State's department of astronomy and astrophysics.",1.75,1139,0.35000000000000003,0.9762930870056152,0.8681063715944164,0.6093563874267418,0.9924641847610474,0.8292254016326177,0.31110035739631586,0.9924641847610474,0.7375893628661614,0.30626710555584097,0.9924789071083069,0.685008382367308,0.5726427425672654,0.9847262501716614,0.8027600711940127,0.8225301400940253,0.9896703958511353,0.6782795414726495,0.6782841122971737,glove-twitter-25
"The first health-care worker in the country to die of SARS was a Filipina-Canadian who contracted the disease at North York General Hospital, the site of the second outbreak.","Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.",3.25,1140,0.65,0.5887675285339355,0.38889198330038943,0.508801013312403,0.9888656735420227,0.6236885742370875,0.38299390717425824,0.9888657331466675,0.3563980109164069,0.5027951634841367,0.9921237826347351,0.5083472604340583,0.7534690141010217,0.9825555682182312,0.786677120082205,0.7549627148141669,0.9857582449913025,0.7018727290684885,0.7896948533507657,glove-twitter-25
"""I'm not going to be sponsoring it because it is not our proposal but I'm not going to be negative about it"".","""I'm not going to be sponsoring it because it's not our proposal, but I'm not responding to it in a negative way,"" he said.",4.400000095367432,1141,0.8800000190734864,0.9999998807907104,1.0,0.9313784482398667,0.9964354038238525,0.8226979519225852,0.792548298977191,0.9964354634284973,0.7020652103085796,0.9999999999999999,0.9865633845329285,0.5829148790901397,1.0,0.9785779118537903,0.8122760295549976,0.42862593364247487,0.9837239384651184,0.6854176032834668,0.5742979363534602,glove-twitter-25
Dixon was otherwise the class of the field at Pikes Peak International Raceway.,Scott Dixon eventually made winning the Honda Indy 225 look easy Sunday at Pikes Peak International Raceway.,2.799999952316284,1142,0.5599999904632569,0.5139119029045105,0.30362796927156543,0.4286512164529802,0.9859299659729004,0.6994891591292232,0.3263403274034857,0.9859300255775452,0.8630130333999413,0.14504910853937228,0.9946536421775818,0.8509261310150064,0.3373549067213081,0.9994465708732605,0.9650627573819461,0.687769866017804,0.9981461763381958,0.9241326920448028,0.3650289455178215,glove-twitter-25
"By Sunday night, the fires had blackened 277,000 acres, hundreds of miles apart.","Major fires had burned 264,000 acres by early last night.",2.75,1143,0.55,0.438305526971817,0.39803753583038415,0.3591352835383787,0.9688165783882141,0.6337165305428478,0.36181025460458666,0.9688165187835693,0.7142781394705895,0.09398034084235013,0.9405206441879272,0.46106365996100174,0.24819842630543498,0.9376047849655151,0.6674991119495131,0.42218091862613333,0.9281217455863953,0.5329465586930509,0.28872047312555593,glove-twitter-25
"U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 21 others, the military said.","U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.",3.0,1144,0.6000000000000001,1.0,1.0,0.5791744294283441,0.9839110970497131,0.7410651245715032,0.3148660326333182,0.9839111566543579,0.7883477575941071,0.282968527614373,0.9414218068122864,0.4006680886210171,0.49545030445130567,0.9295430183410645,0.6094903660582205,0.6321123995708406,0.92418372631073,0.4331352599355305,0.5992980689823475,glove-twitter-25
"They came despite what BA called a ""difficult quarter"", which it said included unofficial industrial action at Heathrow.","BA said the second quarter, which included unofficial industrial action at Heathrow, had been difficult.",3.5999999046325684,1145,0.7199999809265137,0.8982381224632263,0.6822737565513526,0.6803284334113047,0.9889446496963501,0.782712363271024,0.3525590065756787,0.9889445900917053,0.7722552729788921,0.258984015337904,0.975693941116333,0.5908814944453505,0.4831509974019126,0.8914003968238831,0.5253814021122842,0.5492090021802891,0.933860182762146,0.4695286961824737,0.5644070044557412,glove-twitter-25
The author is one of several defense experts expected to testify.,Spitz is expected to testify later for the defense.,3.0,1146,0.6000000000000001,0.6138715147972107,0.3618925660554353,0.5326348203902251,0.9836904406547546,0.7046744839221508,0.5059280993047282,0.9836903810501099,0.8225802576205571,0.09265573044464474,0.9803692102432251,0.7112695607463653,0.2712467187903643,0.9542486667633057,0.6917220269539197,0.5805761216266181,0.9633563160896301,0.7038418157086839,0.3083798173022341,glove-twitter-25
"The two-year note US2YT=RR fell 5/32 in price, taking its yield to 1.23 percent from 1.16 percent late on Monday.","The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.",2.0,1147,0.4,0.6675698757171631,0.5625316065124675,0.40406822324308656,0.9980208873748779,0.9011414095280625,0.4861781824661136,0.9980209469795227,0.9366631709748283,0.258541700490691,0.9999378323554993,0.9727218515695109,0.46695673831220064,0.9999998807907104,0.9991308046643755,0.45246509449433076,0.9999538660049438,0.9530524201810892,0.4846056176880958,glove-twitter-25
As part of a restructuring Peregrine sold its Remedy help desk software unit last year to BMC Software Inc.,Peregrine sold its Remedy business unit to BMC Software in November for $355 million.,3.0,1148,0.6000000000000001,0.5759708285331726,0.4874794695466973,0.4101415632546341,0.9879179000854492,0.7881050619899372,0.2930484455358299,0.9879179000854492,0.7150327075926288,0.17406805444302514,0.9456955194473267,0.4389323827866668,0.37839730732043425,0.9075264930725098,0.5819671506587176,0.47407870221048526,0.9104008674621582,0.42419518172864634,0.4497213319712838,glove-twitter-25
Part of the accord was the implementation of a special health council that would monitor health spending and progress in reforming the health system.,"A key portion of the accord was the implementation of a special council to monitor health spending, set goals for the system and measure progress in reforming health care.",4.400000095367432,1149,0.8800000190734864,0.8344337344169617,0.5320651332619917,0.5936147745207081,0.9955240488052368,0.831932146817354,0.5702385317865011,0.9955239295959473,0.6665732674893441,0.7038147223041311,0.9946815371513367,0.7065981136822411,0.8505274922294385,0.9779654145240784,0.7937472658506882,0.5781398011416412,0.9878760576248169,0.7267529754357884,0.7311766893825564,glove-twitter-25
"Shares in BA were down 1.5 percent at 168 pence by 1420 GMT, off a low of 164p, in a slightly stronger overall London market.","Shares in BA were down three percent at 165-1/4 pence by 0933 GMT, off a low of 164 pence, in a stronger market.",2.4000000953674316,1150,0.48000001907348633,0.9999999403953552,1.0,0.9229223834841481,0.9972214698791504,0.8876008362497348,0.42697480164413254,0.9972214102745056,0.8926964208182786,0.41043545473712384,0.9848054647445679,0.6682616477531531,0.6313486862074605,0.9787667989730835,0.7950798556042608,0.573497533786012,0.9771342277526855,0.6761319607771947,0.7199516877173271,glove-twitter-25
"The companies, Chiron and Aventis Pasteur, together made about 80 million doses of the injected vaccine, which ordinarily would have been enough to meet U.S. demand.","Chiron and Aventis Pasteur together made about 80 million doses, ordinarily enough for U.S. demand, The Associated Press reported.",4.400000095367432,1151,0.8800000190734864,0.6310659050941467,0.3526427511979434,0.5943937943824034,0.9943348169326782,0.7768467304630322,0.344399916869021,0.9943348169326782,0.4411099194029783,0.36492064682453196,0.9749528169631958,0.3911588662307185,0.6049791197428395,0.9608474373817444,0.7376596963925617,0.47716638638986325,0.9671759605407715,0.5644701463962594,0.7242970816339642,glove-twitter-25
"Investigators uncovered a 4-inch bone fragment from beneath the concrete slab Thursday, but it turned out to be an animal bone, authorities said.","Investigators uncovered a 4-inch bone fragment Thursday night, but authorities said it was from an animal.",4.400000095367432,1152,0.8800000190734864,0.9999999403953552,1.0,0.4336724444446126,0.9914980530738831,0.8138628134775385,0.350936333346104,0.9914979934692383,0.5797483457839752,0.27784871860162924,0.9913027882575989,0.6128630006113129,0.522095945147029,0.9690262079238892,0.7527887567063384,0.49629017998430286,0.9832372665405273,0.7030402090370633,0.5804398327579205,glove-twitter-25
Joining Stern and McEntee on stage was International Union of Painters and Allied Trades President James Williams.,The International Union of Painters and Allied Trades endorsed Mr Dean several weeks ago.,2.5999999046325684,1153,0.5199999809265137,0.44758138060569763,0.42687967512392544,0.35040652083334123,0.981031060218811,0.70248471943903,0.32703594882731807,0.981031060218811,0.7720265170935079,0.15625941560330098,0.9454677104949951,0.4889842049296096,0.3353295684956434,0.9037667512893677,0.5861491518437525,0.419476282773173,0.9125738739967346,0.49367293298231985,0.38240044138893686,glove-twitter-25
"The Winston-Salem, North Carolina company opened six stores during the quarter, bringing the total to 282.","Six new Krispy Kreme stores were opened in the first quarter, bringing the total number of stores to 282.",3.0,1154,0.6000000000000001,0.12116000801324844,0.15690203843583994,0.26363373060760265,0.9792948961257935,0.6766762910160884,0.46708124213615604,0.9792948961257935,0.7383617044355306,0.280611519926507,0.9925633668899536,0.7671248033568492,0.5000652596105584,0.9871103167533875,0.8428710318475405,0.5382182988176332,0.9891712665557861,0.8070499020809346,0.4775107974650788,glove-twitter-25
"The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.","There will be 9.3 million visitors to hot spots in 2003, up from 2.5 million in 2002, Gartner said.",4.5,1155,0.9,0.7287675142288208,0.4729297400717548,0.5731817603262863,0.991693913936615,0.7594851813696046,0.6178206031040026,0.991693913936615,0.4124184831591272,0.4462453915712196,0.9751162528991699,0.4221194878600979,0.6293734884477391,0.952406108379364,0.6841089216146228,0.6302608177869973,0.9583728909492493,0.6149461241571407,0.4836650725656852,glove-twitter-25
"Families stuck on the highway remained in their cars, and used their cell phones to call home.","Families stuck on the highway were being urged to remain in their cars, and to use their cell phones only in case of emergency.",3.0,1156,0.6000000000000001,1.0,1.0,0.5794927925367488,0.9967216849327087,0.8499376076857748,0.6349712325459911,0.9967216849327087,0.5137319779963239,0.4809969081244137,0.9801265597343445,0.4832135211067885,0.6699912034284203,0.9539849758148193,0.7208695855679732,0.42424284416710584,0.9582338929176331,0.594778930334678,0.4990191356958566,glove-twitter-25
"For the entire season, the average five-day forecast track error was 259 miles, Franklin said.","""The average track error for the five-day (forecast) is 323 nautical miles.",1.75,1157,0.35000000000000003,1.0,1.0,0.9812798707852602,0.978026270866394,0.6537603327775292,0.2972406459404778,0.9780263900756836,0.7356677293820348,0.14778200025244717,0.9547568559646606,0.5167458414842884,0.38738372359660106,0.9272372126579285,0.5247500003326031,0.7945616819754884,0.9372531175613403,0.49430083545659753,0.5828974165661143,glove-twitter-25
Orange shares jumped as much as 15 percent.,France Telecom shares dropped 3.6 percent while Orange surged 13 percent.,2.0,1158,0.4,0.5174545049667358,0.48596212486739476,0.3671642781391674,0.9113593101501465,0.3777160558508008,0.2330021244921378,0.9113593697547913,0.8209854058985696,0.03436730356961683,0.9221054315567017,0.5735437139665037,0.14252575896974712,0.9459683895111084,0.6679051901939874,0.5639437154961504,0.9303872585296631,0.6053485182047651,0.23726299954670393,glove-twitter-25
"A search for three missing teenagers uncovered at least two bodies buried beneath freshly poured concrete in the basement of a house, authorities said Wednesday.",Authorities performed an autopsy Thursday on one of three bodies recovered from beneath a layer of freshly poured concrete in the basement of a northwest Indiana home.,2.4000000953674316,1159,0.48000001907348633,0.473694771528244,0.4401310862335899,0.3680277217790894,0.9923326969146729,0.8195149520615724,0.3793962270576438,0.9923324584960938,0.8161551934903006,0.5253564559240599,0.9757171869277954,0.5528086048803089,0.7179442875755458,0.9641100764274597,0.7362782442083808,0.5567487608416897,0.9622064828872681,0.5774472126523522,0.7359789161331547,glove-twitter-25
